stationName,day,time,season,result
Elshams club,Thursday ,12:00 PM,Spring,normal
Elshams club,Thursday ,12:00 PM,Winter,normal
Elshams club,Thursday ,12:00 PM,Summer,normal
Elshams club,Thursday ,1:00 PM,Autumn,normal
Elshams club,Thursday ,1:00 PM,Spring,normal
Elshams club,Thursday ,1:00 PM,Winter,busy
Elshams club,Thursday ,1:00 PM,Summer,normal
Elshams club,Thursday ,2:00 PM,Autumn,busy
Elshams club,Thursday ,2:00 PM,Spring,busy
Elshams club,Thursday ,2:00 PM,Winter,busy
Elshams club,Thursday ,2:00 PM,Summer,busy
Elshams club,Thursday ,3:00 PM,Autumn,busy
Elshams club,Thursday ,3:00 PM,Spring,busy
Elshams club,Thursday ,3:00 PM,Winter,busy
Elshams club,Thursday ,3:00 PM,Summer,busy
Elshams club,Thursday ,4:00 PM,Autumn,busy
Elshams club,Thursday ,4:00 PM,Spring,busy
Elshams club,Thursday ,4:00 PM,Winter,very busy
Elshams club,Thursday ,4:00 PM,Summer,very busy
Elshams club,Thursday ,5:00 PM,Autumn,very busy
Elshams club,Thursday ,5:00 PM,Spring,very busy
Elshams club,Thursday ,5:00 PM,Winter,very busy
Elshams club,Thursday ,5:00 PM,Summer,very busy
Elshams club,Thursday ,6:00 PM,Autumn,very busy
Elshams club,Thursday ,6:00 PM,Spring,very busy
Elshams club,Thursday ,6:00 PM,Winter,very busy
Elshams club,Thursday ,6:00 PM,Summer,very busy
Elshams club,Thursday ,7:00 PM,Autumn,very busy
Elshams club,Thursday ,7:00 PM,Spring,very busy
Elshams club,Thursday ,7:00 PM,Winter,very busy
Elshams club,Thursday ,7:00 PM,Summer,very busy
Elshams club,Thursday ,8:00 PM,Autumn,very busy
Elshams club,Thursday ,8:00 PM,Spring,very busy
Elshams club,Thursday ,8:00 PM,Winter,very busy
Elshams club,Thursday ,8:00 PM,Summer,very busy
Elshams club,Thursday ,9:00 PM,Autumn,very busy
Elshams club,Thursday ,9:00 PM,Spring,very busy
Elshams club,Thursday ,9:00 PM,Winter,very busy
Elshams club,Thursday ,9:00 PM,Summer,very busy
Elshams club,Friday ,10:00 PM,Autumn,busy
Elshams club,Friday ,10:00 PM,Spring,busy
Elshams club,Friday ,10:00 PM,Winter,very busy
Elshams club,Friday ,10:00 PM,Summer,very busy
Elshams club,Friday ,11:00 PM,Autumn,busy
Elshams club,Friday ,11:00 PM,Spring,busy
Elshams club,Friday ,11:00 PM,Winter,busy
Elshams club,Friday ,11:00 PM,Summer,busy
Elshams club,Friday ,12:00 AM,Autumn,normal
Elshams club,Friday ,12:00 AM,Spring,normal
Elshams club,Friday ,12:00 AM,Winter,normal
Elshams club,Friday ,12:00 AM,Summer,normal
Elshams club,Friday ,1:00 AM,Autumn,normal
Elshams club,Friday ,1:00 AM,Spring,normal
Elshams club,Friday ,1:00 AM,Winter,normal
Elshams club,Friday ,1:00 AM,Summer,normal
Elshams club,Friday ,2:00 AM,Autumn,normal
Elshams club,Friday ,2:00 AM,Spring,normal
Elshams club,Friday ,2:00 AM,Winter,normal
Elshams club,Friday ,2:00 AM,Summer,normal
Elshams club,Friday ,3:00 AM,Autumn,normal
Elshams club,Friday ,3:00 AM,Spring,normal
Elshams club,Friday ,3:00 AM,Winter,normal
Elshams club,Friday ,3:00 AM,Summer,normal
Elshams club,Friday ,4:00 AM,Autumn,normal
Elshams club,Friday ,4:00 AM,Spring,normal
Elshams club,Friday ,4:00 AM,Winter,normal
Elshams club,Friday ,4:00 AM,Summer,normal
Elshams club,Friday ,5:00 AM,Autumn,normal
Elshams club,Friday ,5:00 AM,Spring,normal
Elshams club,Friday ,5:00 AM,Winter,normal
Elshams club,Friday ,5:00 AM,Summer,normal
Elshams club,Friday ,6:00 AM,Autumn,normal
Elshams club,Friday ,6:00 AM,Spring,normal
Elshams club,Friday ,6:00 AM,Winter,normal
Elshams club,Friday ,6:00 AM,Summer,normal
Elshams club,Friday ,7:00 AM,Autumn,normal
Elshams club,Friday ,7:00 AM,Spring,normal
Elshams club,Friday ,7:00 AM,Winter,normal
Elshams club,Friday ,7:00 AM,Summer,normal
Elshams club,Friday ,8:00 AM,Autumn,normal
Elshams club,Friday ,8:00 AM,Spring,normal
Elshams club,Friday ,8:00 AM,Winter,normal
Elshams club,Friday ,8:00 AM,Summer,normal
Elshams club,Friday ,9:00 AM,Autumn,normal
Elshams club,Friday ,9:00 AM,Spring,normal
Elshams club,Friday ,9:00 AM,Winter,normal
Elshams club,Friday ,9:00 AM,Summer,normal
Elshams club,Friday ,10:00 AM,Autumn,normal
Elshams club,Friday ,10:00 AM,Spring,normal
Elshams club,Friday ,10:00 AM,Winter,normal
Elshams club,Friday ,10:00 AM,Summer,normal
Elshams club,Friday ,11:00 AM,Autumn,normal
Elshams club,Friday ,11:00 AM,Spring,normal
Elshams club,Friday ,11:00 AM,Winter,normal
Elshams club,Friday ,11:00 AM,Summer,normal
Elshams club,Friday ,12:00 PM,Autumn,normal
Elshams club,Friday ,12:00 PM,Spring,normal
Elshams club,Friday ,12:00 PM,Winter,busy
Elshams club,Friday ,12:00 PM,Summer,normal
Elshams club,Friday ,1:00 PM,Autumn,normal
Elshams club,Friday ,1:00 PM,Spring,busy
Elshams club,Friday ,1:00 PM,Winter,busy
Elshams club,Friday ,1:00 PM,Summer,busy
Elshams club,Friday ,2:00 PM,Autumn,busy
Elshams club,Friday ,2:00 PM,Spring,busy
Elshams club,Friday ,2:00 PM,Winter,busy
Elshams club,Friday ,2:00 PM,Summer,busy
Elshams club,Friday ,3:00 PM,Autumn,busy
Elshams club,Friday ,3:00 PM,Spring,busy
Elshams club,Friday ,3:00 PM,Winter,very busy
Elshams club,Friday ,3:00 PM,Summer,busy
Elshams club,Friday ,4:00 PM,Autumn,busy
Elshams club,Friday ,4:00 PM,Spring,very busy
Elshams club,Friday ,4:00 PM,Winter,very busy
Elshams club,Friday ,4:00 PM,Summer,very busy
Elshams club,Friday ,5:00 PM,Autumn,very busy
Elshams club,Friday ,5:00 PM,Spring,very busy
Elshams club,Friday ,5:00 PM,Winter,very busy
Elshams club,Friday ,5:00 PM,Summer,very busy
Elshams club,Friday ,6:00 PM,Autumn,very busy
Elshams club,Friday ,6:00 PM,Spring,very busy
Elshams club,Friday ,6:00 PM,Winter,very busy
Elshams club,Friday ,6:00 PM,Summer,very busy
Elshams club,Friday ,7:00 PM,Autumn,very busy
Elshams club,Friday ,7:00 PM,Spring,very busy
Elshams club,Friday ,7:00 PM,Winter,very busy
Elshams club,Friday ,7:00 PM,Summer,very busy
Elshams club,Friday ,8:00 PM,Autumn,very busy
Elshams club,Friday ,8:00 PM,Spring,very busy
Elshams club,Friday ,8:00 PM,Winter,very busy
Elshams club,Friday ,8:00 PM,Summer,very busy
Alf-Maskan,Saturday ,4:00 AM,Autumn,normal
Alf-Maskan,Saturday ,4:00 AM,Spring,normal
Alf-Maskan,Saturday ,4:00 AM,Winter,normal
Alf-Maskan,Saturday ,4:00 AM,Summer,normal
Alf-Maskan,Saturday ,5:00 AM,Autumn,normal
Alf-Maskan,Saturday ,5:00 AM,Spring,normal
Alf-Maskan,Saturday ,5:00 AM,Winter,normal
Alf-Maskan,Saturday ,5:00 AM,Summer,normal
Alf-Maskan,Saturday ,6:00 AM,Autumn,normal
Alf-Maskan,Saturday ,6:00 AM,Spring,normal
Alf-Maskan,Saturday ,6:00 AM,Winter,normal
Alf-Maskan,Saturday ,6:00 AM,Summer,normal
Alf-Maskan,Saturday ,7:00 AM,Autumn,normal
Alf-Maskan,Saturday ,7:00 AM,Spring,normal
Alf-Maskan,Saturday ,7:00 AM,Winter,normal
Alf-Maskan,Saturday ,7:00 AM,Summer,normal
Alf-Maskan,Saturday ,8:00 AM,Autumn,normal
Alf-Maskan,Saturday ,8:00 AM,Spring,busy
Alf-Maskan,Saturday ,8:00 AM,Winter,busy
Alf-Maskan,Saturday ,8:00 AM,Summer,busy
Alf-Maskan,Saturday ,9:00 AM,Autumn,busy
Alf-Maskan,Saturday ,9:00 AM,Spring,busy
Alf-Maskan,Saturday ,9:00 AM,Winter,busy
Alf-Maskan,Saturday ,9:00 AM,Summer,busy
Alf-Maskan,Saturday ,10:00 AM,Autumn,busy
Alf-Maskan,Saturday ,10:00 AM,Spring,busy
Alf-Maskan,Saturday ,10:00 AM,Winter,busy
Alf-Maskan,Saturday ,10:00 AM,Summer,busy
Alf-Maskan,Saturday ,11:00 AM,Autumn,busy
Alf-Maskan,Saturday ,11:00 AM,Spring,busy
Alf-Maskan,Saturday ,11:00 AM,Winter,busy
Alf-Maskan,Saturday ,11:00 AM,Summer,busy
Alf-Maskan,Saturday ,12:00 PM,Autumn,normal
Alf-Maskan,Saturday ,12:00 PM,Spring,normal
Alf-Maskan,Saturday ,12:00 PM,Winter,busy
Alf-Maskan,Saturday ,12:00 PM,Summer,busy
Alf-Maskan,Saturday ,1:00 PM,Autumn,normal
Alf-Maskan,Saturday ,1:00 PM,Spring,normal
Alf-Maskan,Saturday ,1:00 PM,Winter,busy
Alf-Maskan,Saturday ,1:00 PM,Summer,busy
Alf-Maskan,Saturday ,2:00 PM,Autumn,busy
Alf-Maskan,Saturday ,2:00 PM,Spring,busy
Alf-Maskan,Saturday ,2:00 PM,Winter,busy
Alf-Maskan,Saturday ,2:00 PM,Summer,busy
Alf-Maskan,Saturday ,3:00 PM,Autumn,busy
Alf-Maskan,Saturday ,3:00 PM,Spring,busy
Alf-Maskan,Saturday ,3:00 PM,Winter,very busy
Alf-Maskan,Saturday ,3:00 PM,Summer,busy
Alf-Maskan,Saturday ,4:00 PM,Autumn,busy
Alf-Maskan,Saturday ,4:00 PM,Spring,very busy
Alf-Maskan,Saturday ,4:00 PM,Winter,very busy
Alf-Maskan,Saturday ,4:00 PM,Summer,very busy
Alf-Maskan,Saturday ,5:00 PM,Autumn,very busy
Alf-Maskan,Saturday ,5:00 PM,Spring,very busy
Alf-Maskan,Saturday ,5:00 PM,Winter,very busy
Alf-Maskan,Saturday ,5:00 PM,Summer,very busy
Alf-Maskan,Saturday ,6:00 PM,Autumn,very busy
Alf-Maskan,Saturday ,6:00 PM,Spring,very busy
Alf-Maskan,Saturday ,6:00 PM,Winter,very busy
Alf-Maskan,Saturday ,6:00 PM,Summer,very busy
Alf-Maskan,Saturday ,7:00 PM,Autumn,busy
Alf-Maskan,Saturday ,7:00 PM,Spring,busy
Alf-Maskan,Saturday ,7:00 PM,Winter,very busy
Alf-Maskan,Saturday ,7:00 PM,Summer,very busy
Alf-Maskan,Saturday ,8:00 PM,Autumn,busy
Alf-Maskan,Saturday ,8:00 PM,Spring,busy
Alf-Maskan,Saturday ,8:00 PM,Winter,busy
Alf-Maskan,Saturday ,8:00 PM,Summer,busy
Alf-Maskan,Saturday ,9:00 PM,Autumn,normal
Alf-Maskan,Saturday ,9:00 PM,Spring,busy
Alf-Maskan,Saturday ,9:00 PM,Winter,busy
Alf-Maskan,Saturday ,9:00 PM,Summer,busy
Alf-Maskan,Saturday ,10:00 PM,Autumn,normal
Alf-Maskan,Saturday ,10:00 PM,Spring,normal
Alf-Maskan,Saturday ,10:00 PM,Winter,normal
Alf-Maskan,Saturday ,10:00 PM,Summer,normal
Alf-Maskan,Saturday ,11:00 PM,Autumn,normal
Alf-Maskan,Saturday ,11:00 PM,Spring,normal
Alf-Maskan,Saturday ,11:00 PM,Winter,normal
Alf-Maskan,Saturday ,11:00 PM,Summer,normal
Alf-Maskan,Saturday ,12:00 AM,Autumn,normal
Alf-Maskan,Saturday ,12:00 AM,Spring,normal
Alf-Maskan,Saturday ,12:00 AM,Winter,normal
Alf-Maskan,Saturday ,12:00 AM,Summer,normal
Alf-Maskan,Saturday ,1:00 AM,Autumn,normal
Alf-Maskan,Saturday ,1:00 AM,Spring,normal
Alf-Maskan,Saturday ,1:00 AM,Winter,normal
Alf-Maskan,Saturday ,1:00 AM,Summer,normal
Alf-Maskan,Saturday ,2:00 AM,Autumn,normal
Alf-Maskan,Saturday ,2:00 AM,Spring,normal
Alf-Maskan,Saturday ,2:00 AM,Winter,normal
Alf-Maskan,Saturday ,2:00 AM,Summer,normal
Alf-Maskan,Sunday ,3:00 AM,Autumn,normal
Alf-Maskan,Sunday ,3:00 AM,Spring,normal
Alf-Maskan,Sunday ,3:00 AM,Winter,normal
Alf-Maskan,Sunday ,3:00 AM,Summer,normal
Alf-Maskan,Sunday ,4:00 AM,Autumn,normal
Alf-Maskan,Sunday ,4:00 AM,Spring,normal
Alf-Maskan,Sunday ,4:00 AM,Winter,normal
Alf-Maskan,Sunday ,4:00 AM,Summer,normal
Alf-Maskan,Sunday ,5:00 AM,Autumn,normal
Alf-Maskan,Sunday ,5:00 AM,Spring,normal
Alf-Maskan,Sunday ,5:00 AM,Winter,normal
Alf-Maskan,Sunday ,5:00 AM,Summer,normal
Alf-Maskan,Sunday ,6:00 AM,Autumn,normal
Alf-Maskan,Sunday ,6:00 AM,Spring,normal
Alf-Maskan,Sunday ,6:00 AM,Winter,busy
Alf-Maskan,Sunday ,6:00 AM,Summer,busy
Alf-Maskan,Sunday ,7:00 AM,Autumn,busy
Alf-Maskan,Sunday ,7:00 AM,Spring,busy
Alf-Maskan,Sunday ,7:00 AM,Winter,very busy
Alf-Maskan,Sunday ,7:00 AM,Summer,busy
Alf-Maskan,Sunday ,8:00 AM,Autumn,very busy
Alf-Maskan,Sunday ,8:00 AM,Spring,very busy
Alf-Maskan,Sunday ,8:00 AM,Winter,very busy
Alf-Maskan,Sunday ,8:00 AM,Summer,very busy
Alf-Maskan,Sunday ,9:00 AM,Autumn,very busy
Alf-Maskan,Sunday ,9:00 AM,Spring,very busy
Alf-Maskan,Sunday ,9:00 AM,Winter,very busy
Alf-Maskan,Sunday ,9:00 AM,Summer,very busy
Alf-Maskan,Sunday ,10:00 AM,Autumn,busy
Alf-Maskan,Sunday ,10:00 AM,Spring,busy
Alf-Maskan,Sunday ,10:00 AM,Winter,very busy
Alf-Maskan,Sunday ,10:00 AM,Summer,very busy
Alf-Maskan,Sunday ,11:00 AM,Autumn,busy
Alf-Maskan,Sunday ,11:00 AM,Spring,busy
Alf-Maskan,Sunday ,11:00 AM,Winter,busy
Alf-Maskan,Sunday ,11:00 AM,Summer,busy
Alf-Maskan,Sunday ,12:00 PM,Autumn,busy
Alf-Maskan,Sunday ,12:00 PM,Spring,busy
Alf-Maskan,Sunday ,12:00 PM,Winter,busy
Alf-Maskan,Sunday ,12:00 PM,Summer,busy
Alf-Maskan,Sunday ,1:00 PM,Autumn,busy
Alf-Maskan,Sunday ,1:00 PM,Spring,busy
Alf-Maskan,Sunday ,1:00 PM,Winter,busy
Alf-Maskan,Sunday ,1:00 PM,Summer,busy
Alf-Maskan,Sunday ,2:00 PM,Autumn,busy
Alf-Maskan,Sunday ,2:00 PM,Spring,busy
Alf-Maskan,Sunday ,2:00 PM,Winter,very busy
Alf-Maskan,Sunday ,2:00 PM,Summer,very busy
Alf-Maskan,Sunday ,3:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,3:00 PM,Spring,very busy
Alf-Maskan,Sunday ,3:00 PM,Winter,very busy
Alf-Maskan,Sunday ,3:00 PM,Summer,very busy
Alf-Maskan,Sunday ,4:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,4:00 PM,Spring,very busy
Alf-Maskan,Sunday ,4:00 PM,Winter,very busy
Alf-Maskan,Sunday ,4:00 PM,Summer,very busy
Alf-Maskan,Sunday ,5:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,5:00 PM,Spring,very busy
Alf-Maskan,Sunday ,5:00 PM,Winter,very busy
Alf-Maskan,Sunday ,5:00 PM,Summer,very busy
Alf-Maskan,Sunday ,6:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,6:00 PM,Spring,very busy
Alf-Maskan,Sunday ,6:00 PM,Winter,very busy
Alf-Maskan,Sunday ,6:00 PM,Summer,very busy
Alf-Maskan,Sunday ,7:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,7:00 PM,Spring,very busy
Alf-Maskan,Sunday ,7:00 PM,Winter,very busy
Alf-Maskan,Sunday ,7:00 PM,Summer,very busy
Alf-Maskan,Sunday ,8:00 PM,Autumn,very busy
Alf-Maskan,Sunday ,8:00 PM,Spring,very busy
Alf-Maskan,Sunday ,8:00 PM,Winter,very busy
Alf-Maskan,Sunday ,8:00 PM,Summer,very busy
Alf-Maskan,Sunday ,9:00 PM,Autumn,busy
Alf-Maskan,Sunday ,9:00 PM,Spring,busy
Alf-Maskan,Sunday ,9:00 PM,Winter,very busy
Alf-Maskan,Sunday ,9:00 PM,Summer,very busy
Alf-Maskan,Sunday ,10:00 PM,Autumn,busy
Alf-Maskan,Sunday ,10:00 PM,Spring,busy
Alf-Maskan,Sunday ,10:00 PM,Winter,busy
Alf-Maskan,Sunday ,10:00 PM,Summer,busy
Alf-Maskan,Sunday ,11:00 PM,Autumn,normal
Alf-Maskan,Sunday ,11:00 PM,Spring,normal
Alf-Maskan,Sunday ,11:00 PM,Winter,normal
Alf-Maskan,Sunday ,11:00 PM,Summer,normal
Alf-Maskan,Sunday ,12:00 AM,Autumn,normal
Alf-Maskan,Sunday ,12:00 AM,Spring,normal
Alf-Maskan,Sunday ,12:00 AM,Winter,normal
Alf-Maskan,Sunday ,12:00 AM,Summer,normal
Alf-Maskan,Sunday ,1:00 AM,Autumn,normal
Alf-Maskan,Sunday ,1:00 AM,Spring,normal
Alf-Maskan,Sunday ,1:00 AM,Winter,normal
Alf-Maskan,Sunday ,1:00 AM,Summer,normal
Alf-Maskan,Monday ,2:00 AM,Autumn,normal
Alf-Maskan,Monday ,2:00 AM,Spring,normal
Alf-Maskan,Monday ,2:00 AM,Winter,normal
Alf-Maskan,Monday ,2:00 AM,Summer,normal
Alf-Maskan,Monday ,3:00 AM,Autumn,normal
Alf-Maskan,Monday ,3:00 AM,Spring,normal
Alf-Maskan,Monday ,3:00 AM,Winter,normal
Alf-Maskan,Monday ,3:00 AM,Summer,normal
Alf-Maskan,Monday ,4:00 AM,Autumn,normal
Alf-Maskan,Monday ,4:00 AM,Spring,normal
Alf-Maskan,Monday ,4:00 AM,Winter,normal
Alf-Maskan,Monday ,4:00 AM,Summer,normal
Alf-Maskan,Monday ,5:00 AM,Autumn,normal
Alf-Maskan,Monday ,5:00 AM,Spring,normal
Alf-Maskan,Monday ,5:00 AM,Winter,normal
Alf-Maskan,Monday ,5:00 AM,Summer,normal
Alf-Maskan,Monday ,6:00 AM,Autumn,normal
Alf-Maskan,Monday ,6:00 AM,Spring,normal
Alf-Maskan,Monday ,6:00 AM,Winter,busy
Alf-Maskan,Monday ,6:00 AM,Summer,normal
Alf-Maskan,Monday ,7:00 AM,Autumn,busy
Alf-Maskan,Monday ,7:00 AM,Spring,busy
Alf-Maskan,Monday ,7:00 AM,Winter,very busy
Alf-Maskan,Monday ,7:00 AM,Summer,busy
Alf-Maskan,Monday ,8:00 AM,Autumn,very busy
Alf-Maskan,Monday ,8:00 AM,Spring,very busy
Alf-Maskan,Monday ,8:00 AM,Winter,very busy
Alf-Maskan,Monday ,8:00 AM,Summer,very busy
Alf-Maskan,Monday ,9:00 AM,Autumn,very busy
Alf-Maskan,Monday ,9:00 AM,Spring,very busy
Alf-Maskan,Monday ,9:00 AM,Winter,very busy
Alf-Maskan,Monday ,9:00 AM,Summer,very busy
Alf-Maskan,Monday ,10:00 AM,Autumn,busy
Alf-Maskan,Monday ,10:00 AM,Spring,very busy
Alf-Maskan,Monday ,10:00 AM,Winter,very busy
Alf-Maskan,Monday ,10:00 AM,Summer,very busy
Alf-Maskan,Monday ,11:00 AM,Autumn,busy
Alf-Maskan,Monday ,11:00 AM,Spring,busy
Alf-Maskan,Monday ,11:00 AM,Winter,busy
Alf-Maskan,Monday ,11:00 AM,Summer,busy
Alf-Maskan,Monday ,12:00 PM,Autumn,busy
Alf-Maskan,Monday ,12:00 PM,Spring,busy
Alf-Maskan,Monday ,12:00 PM,Winter,busy
Alf-Maskan,Monday ,12:00 PM,Summer,busy
Alf-Maskan,Monday ,1:00 PM,Autumn,busy
Alf-Maskan,Monday ,1:00 PM,Spring,busy
Alf-Maskan,Monday ,1:00 PM,Winter,busy
Alf-Maskan,Monday ,1:00 PM,Summer,busy
Alf-Maskan,Monday ,2:00 PM,Autumn,busy
Alf-Maskan,Monday ,2:00 PM,Spring,busy
Alf-Maskan,Monday ,2:00 PM,Winter,very busy
Alf-Maskan,Monday ,2:00 PM,Summer,very busy
Alf-Maskan,Monday ,3:00 PM,Autumn,very busy
Alf-Maskan,Monday ,3:00 PM,Spring,very busy
Alf-Maskan,Monday ,3:00 PM,Winter,very busy
Alf-Maskan,Monday ,3:00 PM,Summer,very busy
Alf-Maskan,Monday ,4:00 PM,Autumn,very busy
Alf-Maskan,Monday ,4:00 PM,Spring,very busy
Alf-Maskan,Monday ,4:00 PM,Winter,very busy
Alf-Maskan,Monday ,4:00 PM,Summer,very busy
Alf-Maskan,Monday ,5:00 PM,Autumn,very busy
Alf-Maskan,Monday ,5:00 PM,Spring,very busy
Alf-Maskan,Monday ,5:00 PM,Winter,very busy
Alf-Maskan,Monday ,5:00 PM,Summer,very busy
Alf-Maskan,Monday ,6:00 PM,Autumn,very busy
Alf-Maskan,Monday ,6:00 PM,Spring,very busy
Alf-Maskan,Monday ,6:00 PM,Winter,very busy
Alf-Maskan,Monday ,6:00 PM,Summer,very busy
Alf-Maskan,Monday ,7:00 PM,Autumn,very busy
Alf-Maskan,Monday ,7:00 PM,Spring,very busy
Alf-Maskan,Monday ,7:00 PM,Winter,very busy
Alf-Maskan,Monday ,7:00 PM,Summer,very busy
Alf-Maskan,Monday ,8:00 PM,Autumn,very busy
Alf-Maskan,Monday ,8:00 PM,Spring,very busy
Alf-Maskan,Monday ,8:00 PM,Winter,very busy
Alf-Maskan,Monday ,8:00 PM,Summer,very busy
Alf-Maskan,Monday ,9:00 PM,Autumn,busy
Alf-Maskan,Monday ,9:00 PM,Spring,busy
Alf-Maskan,Monday ,9:00 PM,Winter,very busy
Alf-Maskan,Monday ,9:00 PM,Summer,very busy
Alf-Maskan,Monday ,10:00 PM,Autumn,busy
Alf-Maskan,Monday ,10:00 PM,Spring,busy
Alf-Maskan,Monday ,10:00 PM,Winter,busy
Alf-Maskan,Monday ,10:00 PM,Summer,busy
Alf-Maskan,Monday ,11:00 PM,Autumn,normal
Alf-Maskan,Monday ,11:00 PM,Spring,normal
Alf-Maskan,Monday ,11:00 PM,Winter,normal
Alf-Maskan,Monday ,11:00 PM,Summer,normal
Alf-Maskan,Monday ,12:00 AM,Autumn,normal
Alf-Maskan,Monday ,12:00 AM,Spring,normal
Alf-Maskan,Monday ,12:00 AM,Winter,normal
Alf-Maskan,Monday ,12:00 AM,Summer,normal
Alf-Maskan,Tuesday ,1:00 AM,Autumn,normal
Alf-Maskan,Tuesday ,1:00 AM,Spring,normal
Alf-Maskan,Tuesday ,1:00 AM,Winter,normal
Alf-Maskan,Tuesday ,1:00 AM,Summer,normal
Alf-Maskan,Tuesday ,2:00 AM,Autumn,normal
Alf-Maskan,Tuesday ,2:00 AM,Spring,normal
Alf-Maskan,Tuesday ,2:00 AM,Winter,normal
Alf-Maskan,Tuesday ,2:00 AM,Summer,normal
Alf-Maskan,Tuesday ,3:00 AM,Autumn,normal
Alf-Maskan,Tuesday ,3:00 AM,Spring,normal
Alf-Maskan,Tuesday ,3:00 AM,Winter,normal
Alf-Maskan,Tuesday ,3:00 AM,Summer,normal
Alf-Maskan,Tuesday ,4:00 AM,Autumn,normal
Alf-Maskan,Tuesday ,4:00 AM,Spring,normal
Alf-Maskan,Tuesday ,4:00 AM,Winter,normal
Alf-Maskan,Tuesday ,4:00 AM,Summer,normal
Alf-Maskan,Tuesday ,5:00 AM,Autumn,normal
Alf-Maskan,Tuesday ,5:00 AM,Spring,normal
Alf-Maskan,Tuesday ,5:00 AM,Winter,normal
Alf-Maskan,Tuesday ,5:00 AM,Summer,normal
Alf-Maskan,Tuesday ,6:00 AM,Autumn,busy
Alf-Maskan,Tuesday ,6:00 AM,Spring,busy
Alf-Maskan,Tuesday ,6:00 AM,Winter,busy
Alf-Maskan,Tuesday ,6:00 AM,Summer,busy
Alf-Maskan,Tuesday ,7:00 AM,Autumn,busy
Alf-Maskan,Tuesday ,7:00 AM,Spring,very busy
Alf-Maskan,Tuesday ,7:00 AM,Winter,very busy
Alf-Maskan,Tuesday ,7:00 AM,Summer,very busy
Alf-Maskan,Tuesday ,8:00 AM,Autumn,very busy
Alf-Maskan,Tuesday ,8:00 AM,Spring,very busy
Alf-Maskan,Tuesday ,8:00 AM,Winter,very busy
Alf-Maskan,Tuesday ,8:00 AM,Summer,very busy
Alf-Maskan,Tuesday ,9:00 AM,Autumn,very busy
Alf-Maskan,Tuesday ,9:00 AM,Spring,very busy
Alf-Maskan,Tuesday ,9:00 AM,Winter,very busy
Alf-Maskan,Tuesday ,9:00 AM,Summer,very busy
Alf-Maskan,Tuesday ,10:00 AM,Autumn,busy
Alf-Maskan,Tuesday ,10:00 AM,Spring,busy
Alf-Maskan,Tuesday ,10:00 AM,Winter,very busy
Alf-Maskan,Tuesday ,10:00 AM,Summer,very busy
Alf-Maskan,Tuesday ,11:00 AM,Autumn,busy
Alf-Maskan,Tuesday ,11:00 AM,Spring,busy
Alf-Maskan,Tuesday ,11:00 AM,Winter,busy
Alf-Maskan,Tuesday ,11:00 AM,Summer,busy
Alf-Maskan,Tuesday ,12:00 PM,Autumn,busy
Alf-Maskan,Tuesday ,12:00 PM,Spring,busy
Alf-Maskan,Tuesday ,12:00 PM,Winter,busy
Alf-Maskan,Tuesday ,12:00 PM,Summer,busy
Alf-Maskan,Tuesday ,1:00 PM,Autumn,busy
Alf-Maskan,Tuesday ,1:00 PM,Spring,busy
Alf-Maskan,Tuesday ,1:00 PM,Winter,busy
Alf-Maskan,Tuesday ,1:00 PM,Summer,busy
Alf-Maskan,Tuesday ,2:00 PM,Autumn,busy
Alf-Maskan,Tuesday ,2:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,2:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,2:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,3:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,3:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,3:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,3:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,4:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,4:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,4:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,4:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,5:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,5:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,5:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,5:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,6:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,6:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,6:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,6:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,7:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,7:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,7:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,7:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,8:00 PM,Autumn,very busy
Alf-Maskan,Tuesday ,8:00 PM,Spring,very busy
Alf-Maskan,Tuesday ,8:00 PM,Winter,very busy
Alf-Maskan,Tuesday ,8:00 PM,Summer,very busy
Alf-Maskan,Tuesday ,9:00 PM,Autumn,busy
Alf-Maskan,Tuesday ,9:00 PM,Spring,busy
